CropName_1,CityName,textbox5,textbox6,textbox7
Wheat,Multan,6/15/2012,12/11/2023,Rs./100kg

Label,chart1_CategoryGroup1_label,chart1_CategoryGroup1_Value_DataValue0
,25 Jul 13,3413
,26 Jul 13,
,27 Jul 13,3413
,28 Jul 13,3413
,29 Jul 13,3413
,30 Jul 13,3438
,31 Jul 13,3438
,01 Aug 13,3463
,02 Aug 13,
,03 Aug 13,3463
,04 Aug 13,3463
,05 Aug 13,3481
,06 Aug 13,3438
,07 Aug 13,3438
,13 Aug 13,3413
,15 Aug 13,3475
,16 Aug 13,
,17 Aug 13,3438
,19 Aug 13,3525
,20 Aug 13,3563
,21 Aug 13,3488
,22 Aug 13,3488
,23 Aug 13,
,24 Aug 13,3488
,26 Aug 13,3488
,27 Aug 13,3463
,28 Aug 13,3463
,29 Aug 13,3438
,30 Aug 13,
,31 Aug 13,3463
,02 Sep 13,3463
,03 Sep 13,3475
,04 Sep 13,3610
,05 Sep 13,3463
,06 Sep 13,
,07 Sep 13,3463
,09 Sep 13,3463
,10 Sep 13,3463
,11 Sep 13,3463
,12 Sep 13,3463
,13 Sep 13,
,14 Sep 13,3463
,16 Sep 13,3463
,17 Sep 13,3438
,18 Sep 13,3413
,19 Sep 13,3413
,20 Sep 13,
,21 Sep 13,3413
,23 Sep 13,3463
,24 Sep 13,3457
,25 Sep 13,3438
,26 Sep 13,3438
,27 Sep 13,
,28 Sep 13,3438
,30 Sep 13,3463
,01 Oct 13,3463
,02 Oct 13,3438
,03 Oct 13,3463
,04 Oct 13,
,05 Oct 13,3463
,07 Oct 13,3463
,08 Oct 13,3425
,09 Oct 13,3463
,10 Oct 13,3463
,11 Oct 13,
,12 Oct 13,3488
,14 Oct 13,3462
,23 Oct 13,3463
,24 Oct 13,3463
,25 Oct 13,
,26 Oct 13,3513
,28 Oct 13,3563
,29 Oct 13,3563
,30 Oct 13,3538
,31 Oct 13,3563
,01 Nov 13,
,02 Nov 13,3563
,03 Nov 13,3563
,04 Nov 13,3563
,05 Nov 13,3563
,06 Nov 13,3588
,07 Nov 13,3588
,08 Nov 13,
,09 Nov 13,3550
,10 Nov 13,3588
,11 Nov 13,3588
,12 Nov 13,3563
,13 Nov 13,3588
,14 Nov 13,3588
,16 Nov 13,3588
,17 Nov 13,3588
,18 Nov 13,3713
,19 Nov 13,3738
,20 Nov 13,3738
,21 Nov 13,3738
,22 Nov 13,
,23 Nov 13,3713
,24 Nov 13,3713
,25 Nov 13,3713
,26 Nov 13,3713
,27 Nov 13,3788
,28 Nov 13,3763
,29 Nov 13,
,30 Nov 13,3763
,01 Dec 13,3763
,02 Dec 13,3775
,03 Dec 13,3813
,04 Dec 13,3773
,05 Dec 13,3813
,06 Dec 13,
,07 Dec 13,3913
,08 Dec 13,3838
,09 Dec 13,3863
,10 Dec 13,3888
,11 Dec 13,3888
,12 Dec 13,3888
,13 Dec 13,
,14 Dec 13,3888
,15 Dec 13,3888
,16 Dec 13,3938
,17 Dec 13,3963
,18 Dec 13,3988
,19 Dec 13,3963
,20 Dec 13,
,22 Dec 13,3788
,23 Dec 13,3663
,24 Dec 13,3738
,25 Dec 13,3738
,26 Dec 13,3738
,27 Dec 13,
,28 Dec 13,3775
,30 Dec 13,3750
,31 Dec 13,3688
,01 Jan 14,3688
,02 Jan 14,3688
,03 Jan 14,
,06 Jan 14,3497
,07 Jan 14,3688
,08 Jan 14,3688
,09 Jan 14,3688
,10 Jan 14,
,11 Jan 14,3688
,12 Jan 14,3738
,13 Jan 14,3763
,15 Jan 14,3775
,16 Jan 14,3838
,17 Jan 14,
,18 Jan 14,3813
,19 Jan 14,3813
,20 Jan 14,3813
,21 Jan 14,3788
,22 Jan 14,3788
,23 Jan 14,3775
,24 Jan 14,
,25 Jan 14,3813
,26 Jan 14,3763
,27 Jan 14,3788
,28 Jan 14,3813
,29 Jan 14,3788
,30 Jan 14,3787
,31 Jan 14,
