CropName_1,CityName,textbox5,textbox6,textbox7
Sugar,Faisalabad,1/1/2010,12/11/2023,Rs./100kg

Label,chart1_CategoryGroup1_label,chart1_CategoryGroup1_Value_DataValue0
,27 Dec 10,6625
,28 Dec 10,6940
,29 Dec 10,7080
,30 Dec 10,7175
,31 Dec 10,
,01 Jan 11,7160
,03 Jan 11,
,04 Jan 11,7275
,06 Jan 11,7275
,07 Jan 11,
,08 Jan 11,7225
,10 Jan 11,7225
,11 Jan 11,7095
,12 Jan 11,7095
,13 Jan 11,7025
,14 Jan 11,
,15 Jan 11,7025
,17 Jan 11,7025
,18 Jan 11,6850
,19 Jan 11,6825
,20 Jan 11,6825
,21 Jan 11,
,22 Jan 11,6825
,24 Jan 11,6530
,25 Jan 11,6450
,26 Jan 11,
,27 Jan 11,6450
,28 Jan 11,
,29 Jan 11,6250
,31 Jan 11,6250
,01 Feb 11,6120
,02 Feb 11,6425
,03 Feb 11,6375
,04 Feb 11,
,07 Feb 11,6375
,08 Feb 11,6420
,09 Feb 11,6420
,10 Feb 11,6420
,11 Feb 11,
,12 Feb 11,6325
,14 Feb 11,6325
,15 Feb 11,6190
,17 Feb 11,
,18 Feb 11,
,19 Feb 11,6190
,21 Feb 11,6190
,22 Feb 11,6220
,23 Feb 11,6135
,24 Feb 11,6125
,25 Feb 11,
,26 Feb 11,6125
,28 Feb 11,6025
,01 Mar 11,6140
,02 Mar 11,6135
,03 Mar 11,6140
,04 Mar 11,
,05 Mar 11,6125
,07 Mar 11,6125
,08 Mar 11,6075
,09 Mar 11,6275
,10 Mar 11,
,11 Mar 11,
,12 Mar 11,6375
,14 Mar 11,6450
,15 Mar 11,6250
,16 Mar 11,6275
,17 Mar 11,6225
,18 Mar 11,
,19 Mar 11,6255
,21 Mar 11,6375
,22 Mar 11,6465
,24 Mar 11,6465
,25 Mar 11,
,26 Mar 11,6575
,28 Mar 11,6450
,29 Mar 11,6425
,30 Mar 11,6425
,31 Mar 11,6425
,01 Apr 11,
,02 Apr 11,6475
,04 Apr 11,6475
,05 Apr 11,6475
,06 Apr 11,6475
,07 Apr 11,6475
,08 Apr 11,
,09 Apr 11,6475
,11 Apr 11,6475
,12 Apr 11,6380
,13 Apr 11,6380
,14 Apr 11,6450
,15 Apr 11,
,16 Apr 11,6375
,18 Apr 11,6375
,19 Apr 11,6375
,20 Apr 11,6325
,21 Apr 11,6325
,22 Apr 11,
